Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire home,entire_home,3,3,US,Malibu,90265,34.044,-118.891,USD,689891144136852846,326005587,2024-01-03,,2023-05,10,21,True,80.0,14,473,473,4,6622,6622
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.622,USD,689901292929045479,326005587,2023-07-05,,2023-05,20,11,True,76.4,7,725,725,3,5075,5075
Entire home,entire_home,3,3,US,Malibu,90265,34.042,-118.885,USD,689905134020488636,326005587,2023-09-27,,2023-05,2,29,True,66.2,16,737,737,4,11792,11792
Entire home,entire_home,2,2,US,Malibu,90265,34.037,-118.628,USD,695539085387274490,197569748,2023-10-18,,2023-05,2,29,True,86.9,21,948,948,12,19908,19908
Entire home,entire_home,3,3,US,Malibu,90263,34.03046,-118.70398,USD,711451405581948178,1494781,2024-01-03,,2023-05,22,9,True,0.0,0,1732,1732,5,0,0
Entire home,entire_home,4,4,US,Malibu,90265,34.039,-118.644,USD,711766312881966982,2065237,2024-01-03,,2023-05,0,31,True,31.0,8,744,744,2,5952,5952
Entire home,entire_home,2,3,US,Malibu,90265,34.01881,-118.81213,USD,714422549629532907,57577753,2024-01-03,,2023-05,8,23,True,36.5,7,595,595,3,4165,4165
Entire vacation home,entire_home,1,1,US,Malibu,90263,34.02929,-118.70578,USD,716523823235497607,1494781,2024-01-03,,2023-05,0,31,True,46.5,12,582,582,5,6984,6984
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03679,-118.62555,USD,717446323885904447,351861289,2023-11-16,,2023-05,1,30,True,24.0,6,444,444,1,2664,2664
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.038,-118.636,USD,717739921094775811,221424927,2024-01-03,,2023-05,0,31,True,85.2,22,224,224,12,4928,4928
Entire home,entire_home,2,2,US,Malibu,90265,34.03045,-118.7775,USD,719553146921031738,37679017,2024-01-03,,2023-05,0,31,True,81.3,21,416,416,8,8736,8736
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03712,-118.62558,USD,720320312387273973,351861289,2023-11-16,,2023-05,0,31,True,50.3,13,769,769,1,9997,9997
Camper/RV,entire_home,1,1,US,Malibu,90265,34.04258,-118.7443,USD,724010111469753126,477039818,2024-01-03,,2023-05,0,31,True,65.8,17,301,301,9,5117,5117
Entire condo,entire_home,1,1,US,Malibu,90265,34.03688,-118.6254,USD,725580807334861667,9075429,2024-01-03,,2023-05,1,30,True,56.0,14,571,571,2,7994,7994
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03783,-118.61346,USD,726168380545552394,81022596,2023-03-22,,2023-05,29,2,True,60.0,1,460,460,0,460,460
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.621,USD,729771846391396913,417734561,2024-01-03,,2023-05,1,30,True,28.0,7,500,500,3,3500,3500
Entire guesthouse,entire_home,1,2,US,Malibu,90265,34.0185,-118.80166,USD,746595199025099871,60531874,2023-12-27,,2023-05,0,31,True,85.2,22,447,447,6,9834,9834
Entire home,entire_home,4,3,US,Malibu,90265,34.02335,-118.79914,USD,757229385658651013,75166,2023-12-27,,2023-05,0,31,True,23.2,6,611,611,5,3666,3666
Entire villa,entire_home,6,6,US,Malibu,90265,34.03364,-118.74218,USD,761189204318800994,93512198,2023-12-27,,2023-05,0,31,True,0.0,0,3329,3329,0,0,0
Entire home,entire_home,4,4,US,Malibu,90265,34.04,-118.848,USD,770272640244950198,4656446,2023-12-27,,2023-05,7,24,True,60.0,12,1373,1373,2,16476,16476
Entire home,entire_home,3,3,US,Malibu,90265,34.03753,-118.61495,USD,771343865870208189,111814568,2023-09-13,,2023-05,1,30,True,80.0,20,1025,1025,4,20500,20500
Entire home,entire_home,1,1,US,Malibu,90265,34.038,-118.645,USD,773889142865730215,2065237,2023-12-27,,2023-05,1,30,True,44.0,11,170,170,4,1870,1870
Entire home,entire_home,3,2,US,Malibu,90265,34.037,-118.633,USD,778430877433224110,66614713,2023-12-27,,2023-05,8,23,True,20.9,4,1900,1900,1,7600,7600
Entire home,entire_home,3,2,US,Malibu,90265,34.03862,-118.62243,USD,287339,1494781,2024-01-03,300.0,2023-04,2,29,True,37.2,9,1800,1800,3,17100,17100
Private room in guest suite,private_room,1,1,US,Malibu,90265,34.00876,-118.81379,USD,1153772,6323112,2024-01-03,100.0,2023-04,4,27,True,4.4,1,595,595,0,595,595
Entire home,entire_home,2,2,US,Malibu,90265,34.044,-118.741,USD,1298276,985427,2024-01-03,185.0,2023-04,4,27,True,71.1,16,317,317,5,5997,5997
Entire home,entire_home,3,4,US,Malibu,90265,34.038,-118.64,USD,3156442,16016535,2024-01-03,500.0,2023-04,2,29,True,41.4,10,1277,1277,2,13770,13770
Private room in home,private_room,1,1,US,Malibu,90265,34.02934,-118.75706,USD,3414817,215462,2024-01-03,60.0,2023-04,2,29,True,33.1,8,250,250,3,2180,2180
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03793,-118.61114,USD,3563679,17944041,2024-01-03,100.0,2023-04,6,25,True,96.0,20,565,565,4,11700,11700
Private room in home,private_room,1,1,US,Malibu,90265,34.04074,-118.61859,USD,7293369,37437994,2024-01-03,30.0,2023-04,14,17,True,100,15,155,155,12,2685,2685
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.01912,-118.8161,USD,10268679,52798803,2024-01-03,100.0,2023-04,10,21,True,22.9,4,200,200,0,800,800
Entire home,entire_home,2,2,US,Malibu,90265,34.03616,-118.61272,USD,10362019,53331260,2024-01-03,175.0,2023-04,12,19,True,69.5,11,362,362,1,4157,4157
Entire home,entire_home,2,2,US,Malibu,90265,34.03584,-118.61083,USD,10431444,53331260,2024-01-03,175.0,2023-04,12,19,True,0.0,0,300,300,0,0,0
Private room,private_room,1,1,US,Malibu,90265,34.02044,-118.81636,USD,11880996,52798803,2024-01-03,0.0,2023-04,26,5,True,72.0,3,300,300,0,900,900
Entire home,entire_home,3,3,US,Malibu,90265,34.03586,-118.61609,USD,12041595,50848819,2024-01-03,550.0,2023-04,7,24,True,20.0,4,1316,1316,0,5264,5264
Entire home,entire_home,3,2,US,Malibu,90265,34.03953,-118.62365,USD,12566931,10061300,2024-01-03,230.0,2023-04,22,9,True,100,8,691,691,1,5758,5758
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03655,-118.6325,USD,13962685,16358514,2024-01-03,195.0,2023-04,10,21,True,22.9,4,1000,1000,0,4000,4000
Entire bungalow,entire_home,1,1,US,Malibu,90265,34.03322,-118.72655,USD,14042739,51230430,2024-01-03,175.0,2023-04,1,30,True,84.0,21,541,541,7,12586,12586
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.039,-118.641,USD,14106692,18835756,2024-01-03,90.0,2023-04,5,26,True,83.1,18,293,293,6,5814,5814
Entire rental unit,entire_home,3,3,US,Malibu,90263,34.03341,-118.72288,USD,14220873,86397681,2024-01-03,225.0,2023-04,5,26,True,100,25,529,529,10,15475,15475
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03562,-118.6116,USD,15058446,76794295,2024-01-03,200.0,2023-04,5,26,True,87.7,19,710,710,6,14690,14690
Entire guest suite,entire_home,1,1,US,Malibu,90263,34.04056,-118.71381,USD,15075095,83617299,2024-01-03,150.0,2023-04,4,27,True,80.0,18,360,360,2,6780,6780
Entire home,entire_home,4,5,US,Malibu,90265,34.04612,-118.84979,USD,15707601,15244457,2024-01-03,350.0,2023-04,27,4,True,100,4,900,900,0,3600,3600
Room in boutique hotel,private_room,1,1,US,Malibu Beach,90263,34.03743,-118.6734,USD,15720440,101555046,2024-01-03,225.0,2023-04,1,30,True,92.0,23,277,277,14,9521,9521
Entire rental unit,entire_home,1,1,US,Malibu Beach,90263,34.03782,-118.67202,USD,15720784,101555046,2023-05-17,225.0,2023-04,6,25,True,100,21,283,283,10,8193,8193
Entire rental unit,entire_home,1,1,US,Malibu Beach,90263,34.03775,-118.67219,USD,15721641,101555046,2024-01-03,220.0,2023-04,1,30,True,100,27,401,401,16,14347,14347
Entire villa,entire_home,3,3,US,Malibu,90290,34.03741,-118.58474,USD,15883910,103001665,2024-01-03,425.0,2023-04,25,6,True,20.0,1,925,925,1,1350,1350
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.039,-118.673,USD,16945718,21817201,2024-01-03,150.0,2023-04,4,27,True,93.3,21,477,477,7,11067,11067
Entire rental unit,entire_home,6,6,US,Malibu,90265,34.0331,-118.71687,USD,17496456,86397681,2024-01-03,450.0,2023-04,3,28,True,72.9,17,1844,1844,5,33598,33598
Entire guest suite,entire_home,4,4,US,Malibu,90263,34.032,-118.725,USD,17892276,122562353,2024-01-03,350.0,2023-04,6,25,True,67.2,14,1358,1358,5,20762,20762
Entire home,entire_home,3,2,US,Malibu,90265,34.03822,-118.61592,USD,18506757,359851032,2024-01-03,140.0,2023-04,5,26,True,87.7,19,517,517,7,10803,10803
Entire home,entire_home,4,4,US,Malibu,90265,34.03399,-118.74203,USD,18929534,123527889,2023-11-29,500.0,2023-04,24,7,True,17.1,1,800,800,0,800,800
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.043,-118.645,USD,20192212,8398671,2024-01-03,130.0,2023-04,9,22,True,100,20,335,335,7,7610,7610
