Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire townhouse,entire_home,7,8,GB,Brighton and Hove,BN1 4JP,50.83226,-0.13621,USD,47193194,22924459,2022-10-27,207.0,2023-05,6,25,True,9.6,2,1441,1138,0,2882,2277
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1AL,50.82231,-0.14314,USD,47210982,279714013,2024-01-03,88.0,2023-05,1,30,True,72.0,18,197,156,4,3898,3079
Entire cottage,entire_home,1,1,GB,Brighton and Hove,BN1 1TT,50.82531,-0.14052,USD,47223330,10212482,2024-01-03,,2023-05,1,30,True,100,26,146,115,18,3796,2999
Entire home,entire_home,2,2,GB,Brighton and Hove,BN1 1GT,50.8226,-0.14114,USD,47305692,92812205,2023-09-13,0.0,2023-05,0,31,True,46.5,12,381,301,11,4572,3612
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 0BB,50.82159,-0.12914,USD,47329625,382148244,2024-01-03,,2023-05,3,28,True,81.4,19,100,79,5,1900,1501
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PG,50.81981,-0.13045,USD,47334041,382148244,2024-01-03,,2023-05,7,24,True,65.0,13,82,65,5,1066,842
Entire guesthouse,entire_home,Studio,2,GB,Brighton and Hove,BN1 8AA,50.86049,-0.13042,USD,47339109,5594794,2024-01-03,34.0,2023-05,1,30,True,52.0,13,82,65,5,1236,976
Entire townhouse,entire_home,5,4,GB,Brighton and Hove,BN1 2HP,50.824,-0.151,USD,47349547,150181062,2022-10-19,166.0,2023-05,6,25,True,9.6,2,1314,1038,0,2628,2076
Entire townhouse,entire_home,5,4,GB,Brighton and Hove,BN2 3HB,50.83228,-0.13047,USD,47368244,150181062,2022-10-19,207.0,2023-05,6,25,True,9.6,2,1230,972,0,2460,1943
Entire cottage,entire_home,2,1,GB,Brighton and Hove,BN1 4AJ,50.82626,-0.13809,USD,47400938,27848130,2024-01-03,62.0,2023-05,5,26,True,69.2,15,260,205,2,4024,3179
Entire townhouse,entire_home,6,2,GB,Brighton and Hove,BN1 4EW,50.82684,-0.13639,USD,47542811,383754221,2024-01-03,238.0,2023-05,1,30,True,100,26,542,428,6,15520,12261
Entire rental unit,entire_home,1,2,GB,Kemptown,BN2 1TB,50.81981,-0.13566,USD,47702648,383645432,2024-01-03,0.0,2023-05,0,31,True,50.3,13,159,126,12,2067,1633
Entire home,entire_home,3,2,GB,Brighton and Hove,BN1 2EG,50.82395,-0.1483,USD,47765399,158537882,2024-01-03,117.0,2023-05,6,25,True,100,22,430,340,6,10162,8028
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 1HG,50.82092,-0.13973,USD,47871591,279714013,2024-01-03,131.0,2023-05,10,21,True,11.4,2,226,179,2,714,564
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN3 1FZ,50.82956,-0.1582,USD,47902656,150391621,2024-01-03,21.0,2023-05,2,29,True,57.9,14,86,68,6,1330,1051
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 3YH,50.8254,-0.14328,USD,47951366,235517932,2023-09-06,69.0,2023-05,1,30,True,36.0,9,148,117,4,1608,1270
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 5DR,50.83536,-0.14654,USD,47972323,69952156,2024-01-03,41.0,2023-05,3,28,True,38.6,9,147,116,2,1405,1110
Entire condo,entire_home,1,1,GB,Kemptown,BN2 1EE,50.81808,-0.1195,USD,47975253,13217607,2024-01-03,0.0,2023-05,0,31,True,100,29,168,133,6,4872,3849
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1TJ,50.82067,-0.13469,USD,47979658,270850136,2024-01-03,80.0,2023-05,6,25,True,72.0,15,129,102,4,2255,1781
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1TJ,50.82054,-0.13477,USD,47991971,270850136,2024-01-03,80.0,2023-05,7,24,True,60.0,12,131,103,3,1812,1431
Entire condo,entire_home,1,1,GB,Kemptown,BN1 1FZ,50.82193,-0.13584,USD,48009633,270850136,2024-01-03,0.0,2023-05,3,28,True,64.3,15,119,94,4,1785,1410
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN3 3PQ,50.83005,-0.16827,USD,48120618,38236459,2024-01-03,14.0,2023-05,0,31,True,96.8,25,114,90,9,2976,2351
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 3LN,50.82713,-0.14386,USD,48166058,49427585,2024-01-03,45.0,2023-05,13,18,True,53.3,8,109,86,0,872,689
Entire condo,entire_home,2,2,GB,Kemptown,BN2 1NF,50.81664,-0.11249,USD,48252134,376480910,2024-01-03,0.0,2023-05,17,14,True,100,13,299,236,2,3887,3071
Tiny home,entire_home,1,1,GB,Brighton and Hove,BN1 3RG,50.828,-0.145,USD,48321536,35897283,2024-01-03,54.0,2023-05,1,30,True,84.0,21,153,121,9,3699,2922
Entire home,entire_home,4,3,GB,Brighton and Hove,BN3 6LE,50.84218,-0.16415,USD,48375166,151852361,2024-01-03,135.0,2023-05,3,28,True,100,25,533,421,4,13865,10953
Entire rental unit,entire_home,1,1,GB,East Sussex,BN3 2TG,50.82667,-0.17682,USD,48420415,238881258,2023-09-13,68.0,2023-05,1,30,True,68.0,17,111,88,5,2227,1759
Entire home,entire_home,3,2,GB,Brighton and Hove,BN1 2HD,50.82371,-0.14904,USD,48433845,262635128,2024-01-03,81.0,2023-05,7,24,True,20.0,4,498,393,1,2073,1638
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1PB,50.81983,-0.13214,USD,48442438,380131320,2023-07-05,20.0,2023-05,4,27,True,35.6,8,134,106,5,1172,926
Private room in home,private_room,1,1,GB,Brighton and Hove,BN2 5NB,50.81893,-0.10515,USD,48499391,391373507,2024-01-03,0.0,2023-05,0,31,True,23.2,6,62,49,4,372,294
Entire rental unit,entire_home,1,1,GB,Grove Hill,BN2 9NE,50.82843,-0.13357,USD,48540601,368000864,2024-01-03,19.0,2023-05,1,30,True,100,28,132,104,8,3848,3040
Entire rental unit,entire_home,1,1,GB,Brighton Marina,BN2 5XB,50.81216,-0.09726,USD,48562463,9802857,2024-01-03,95.0,2023-05,1,30,True,60.0,15,223,176,4,3725,2943
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 4JA,50.82853,-0.1908,USD,48565992,130544804,2024-01-03,0.0,2023-05,11,20,True,72.0,12,116,92,4,1392,1100
Entire home,entire_home,4,4,GB,Brighton and Hove,BN1 4BP,50.829,-0.13879,USD,48619749,9802857,2024-01-03,237.0,2023-05,3,28,True,21.4,5,581,459,1,3142,2482
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 2FG,50.82272,-0.15095,USD,48699652,49592687,2024-01-03,,2023-05,0,31,True,50.3,13,172,136,3,2236,1766
Entire home,entire_home,3,1,GB,Brighton and Hove,BN1 4AQ,50.82721,-0.14023,USD,48768521,222151616,2024-01-03,88.0,2023-05,0,31,True,58.1,15,355,280,9,6117,4832
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 4SD,50.83213,-0.13409,USD,48769088,361523251,2024-01-03,27.0,2023-05,25,6,True,80.0,4,199,157,6,958,757
Entire cottage,entire_home,2,2,GB,Brighton and Hove,BN1 3LL,50.827,-0.143,USD,48782368,116248494,2024-01-03,81.0,2023-05,1,30,True,76.0,19,384,303,5,7701,6084
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2RA,50.82227,-0.14372,USD,48822056,9802857,2024-01-03,88.0,2023-05,3,28,True,34.3,8,198,156,1,1672,1321
Entire cottage,entire_home,3,3,GB,Brighton and Hove,BN3 6LZ,50.83927,-0.16196,USD,48827147,388699388,2024-01-03,102.0,2023-05,0,31,True,100,30,419,331,3,12876,10172
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 4EW,50.82763,-0.13694,USD,48860379,22120323,2024-01-03,61.0,2023-05,24,7,True,100,7,160,126,2,1242,981
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1AD,50.82051,-0.14233,USD,48878507,298960871,2024-01-03,0.0,2023-05,5,26,True,87.7,19,160,126,9,3040,2402
Entire condo,entire_home,2,2,GB,Brighton and Hove,BN3 3DD,50.82852,-0.17314,USD,48879424,394261110,2024-01-03,54.0,2023-05,0,31,True,15.5,4,212,167,1,902,713
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1NR,50.82024,-0.14211,USD,48881618,298960871,2024-01-03,0.0,2023-05,3,28,True,98.6,23,167,132,12,3841,3034
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1BG,50.82241,-0.14241,USD,48882843,298960871,2024-01-03,0.0,2023-05,2,29,True,95.2,23,157,124,15,3611,2853
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1NB,50.82023,-0.14313,USD,48883221,298960871,2024-01-03,0.0,2023-05,22,9,True,13.3,1,136,107,3,136,107
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1NA,50.82017,-0.14351,USD,48883398,298960871,2024-01-03,0.0,2023-05,1,30,True,60.0,15,161,127,11,2415,1908
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1NA,50.82021,-0.14232,USD,48883537,298960871,2024-01-03,0.0,2023-05,2,29,True,82.8,20,180,142,14,3600,2844
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1AN,50.82191,-0.14368,USD,48883944,298960871,2024-01-03,0.0,2023-05,3,28,True,60.0,14,182,144,7,2548,2013
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1AE,50.82169,-0.14178,USD,48900290,298960871,2024-01-03,0.0,2023-05,2,29,True,33.1,8,183,145,4,1464,1157
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1AL,50.82076,-0.14327,USD,48900641,298960871,2024-01-03,0.0,2023-05,1,30,True,56.0,14,189,149,9,2646,2090
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1AL,50.821,-0.143,USD,48900947,298960871,2024-01-03,0.0,2023-05,0,31,True,58.1,15,186,147,13,2790,2204
Entire home,entire_home,2,2,GB,Brighton and Hove,BN2 9YH,50.82895,-0.1156,USD,48912997,2446872,2024-01-03,115.0,2023-05,1,30,True,32.0,8,175,138,2,1630,1288
Room in boutique hotel,private_room,2,2,GB,Brighton and Hove,BN1 1AN,50.82216,-0.14394,USD,48917935,298960871,2024-01-03,0.0,2023-05,2,29,True,45.5,11,412,325,9,4532,3580
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 1RJ,50.82457,-0.1425,USD,48924856,394289502,2023-09-06,156.0,2023-05,1,30,True,44.0,11,213,168,2,2655,2097
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1TQ,50.81974,-0.13323,USD,48929479,115289862,2024-01-03,34.0,2023-05,7,24,True,25.0,5,218,172,1,1124,888
Entire home,entire_home,3,3,GB,Brighton and Hove,BN3 7LE,50.8434,-0.18723,USD,48975074,12046576,2024-01-03,79.0,2023-05,9,22,True,100,19,227,179,4,4629,3657
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1RG,50.82065,-0.13226,USD,48991676,115289862,2024-01-03,34.0,2023-05,2,29,True,57.9,14,255,201,9,3876,3062
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PD,50.82032,-0.13116,USD,48991861,115289862,2024-01-03,47.0,2023-05,0,31,True,42.6,11,248,196,6,3010,2378
Entire condo,entire_home,2,2,GB,Brighton and Hove,BN1 1AL,50.82141,-0.14388,USD,49033676,394289502,2023-10-21,169.0,2023-05,0,31,True,89.0,23,237,187,7,6634,5241
Entire rental unit,entire_home,3,1,GB,Kemptown,BN2 0JG,50.82142,-0.13266,USD,49053129,48388510,2024-01-03,203.0,2023-05,3,28,True,30.0,7,400,316,5,3815,3014
Private room in rental unit,private_room,1,1,GB,Kemptown,BN2 1PB,50.8203,-0.13174,USD,49067110,292577544,2024-01-03,27.0,2023-05,3,28,True,60.0,14,153,121,3,2223,1756
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 0JR,50.82081,-0.13164,USD,49070999,115289862,2024-01-03,34.0,2023-05,5,26,True,18.5,4,458,362,1,1866,1474
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PE,50.8193,-0.13091,USD,49071267,115289862,2024-01-03,34.0,2023-05,2,29,True,41.4,10,228,180,6,2484,1962
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PB,50.82045,-0.13179,USD,49072240,115289862,2024-01-03,47.0,2023-05,5,26,True,46.2,10,313,247,6,3412,2695
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PB,50.82,-0.132,USD,49072540,115289862,2024-01-03,47.0,2023-05,0,31,True,23.2,6,279,220,2,1768,1397
Private room in loft,private_room,2,1,GB,Brighton,BN2 1HE,50.81809,-0.11731,USD,49087209,17915045,2024-01-03,20.0,2023-05,20,11,True,32.7,3,133,105,1,419,331
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 2LQ,50.823,-0.154,USD,49089707,240742692,2023-09-20,68.0,2023-05,2,29,True,57.9,14,191,151,2,2810,2220
Entire guest suite,entire_home,1,1,GB,Brighton and Hove,BN2 6RS,50.83384,-0.06698,USD,49102123,22413705,2024-01-03,54.0,2023-05,11,20,True,78.0,13,151,119,5,2233,1764
Entire cottage,entire_home,2,1,GB,Brighton and Hove,BN1 4EE,50.82775,-0.14057,USD,49134467,65093396,2024-01-03,75.0,2023-05,3,28,True,55.7,13,186,147,6,2868,2266
Private room in condo,private_room,1,2,GB,Brighton and Hove,BN3 1FF,50.82789,-0.15939,USD,49204846,6331441,2024-01-03,20.0,2023-05,5,26,True,100,23,65,51,7,1635,1292
Private room in loft,private_room,1,1,GB,Kemptown,BN2 1PS,50.81927,-0.13392,USD,49222329,323624263,2024-01-03,,2023-05,7,24,True,35.0,7,275,217,4,1925,1521
Entire guesthouse,entire_home,Studio,1,GB,Brighton and Hove,BN1 8UF,50.8661,-0.14486,USD,49253245,397340114,2024-01-03,0.0,2023-05,9,22,True,87.3,16,76,60,5,1216,961
Entire home,entire_home,3,2,GB,Brighton and Hove,BN3 5DQ,50.83443,-0.18116,USD,49253579,207388752,2024-01-03,88.0,2023-05,4,27,True,100,25,265,209,4,6977,5512
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN2 0DF,50.82231,-0.12376,USD,49271268,30923192,2024-01-03,34.0,2023-05,17,14,True,77.1,9,148,117,2,1400,1106
Entire cottage,entire_home,2,2,GB,Brighton and Hove,BN3 8AP,50.84872,-0.20623,USD,49279543,28300610,2024-01-03,68.0,2023-05,2,29,True,99.3,24,313,247,6,7920,6257
Entire rental unit,entire_home,2,2,GB,North Street,BN1 1HJ,50.8219,-0.13959,USD,49346995,397887251,2023-04-05,80.0,2023-05,4,27,True,8.9,2,283,224,0,566,447
Entire home,entire_home,4,2,GB,Brighton and Hove,BN1 5ER,50.86079,-0.15834,USD,49367138,10288843,2024-01-03,0.0,2023-05,9,22,True,21.8,4,374,295,0,1496,1182
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1WG,50.8312,-0.1606,USD,49394920,3874892,2024-01-03,27.0,2023-05,3,28,True,98.6,23,125,99,7,3064,2421
Entire condo,entire_home,1,1,GB,Kemptown,BN2 1ET,50.818,-0.127,USD,49396778,94744589,2024-01-03,47.0,2023-05,3,28,True,90.0,21,157,124,7,3626,2865
Tiny home,entire_home,1,1,GB,"Brighton, Sussex",BN1 8ZH,50.87055,-0.15874,USD,49396804,398415841,2024-01-03,47.0,2023-05,11,20,True,30.0,5,108,85,2,634,501
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1NB,50.81963,-0.14159,USD,49420026,190150800,2024-01-03,102.0,2023-05,1,30,True,52.0,13,142,112,5,2356,1861
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN1 7GP,50.84283,-0.13094,USD,49420321,72364468,2024-01-03,0.0,2023-05,2,29,True,74.5,18,95,75,8,1710,1351
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1HH,50.82118,-0.1403,USD,49421624,190150800,2024-01-03,102.0,2023-05,2,29,True,74.5,18,139,110,4,2910,2299
Tiny home,entire_home,0,1,GB,Brighton and Hove,BN3 4JD,50.82809,-0.19439,USD,49430783,32291565,2024-01-03,27.0,2023-05,10,21,True,100,19,101,80,3,2000,1580
Private room in townhouse,private_room,1,1,GB,Brighton and Hove,BN3 3JL,50.83,-0.166,USD,49475396,496340,2024-01-03,27.0,2023-05,1,30,True,84.0,21,103,81,5,2298,1815
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 4ZE,50.82958,-0.13864,USD,49477184,9802857,2024-01-03,102.0,2023-05,2,29,True,20.7,5,249,197,2,1449,1145
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 4EN,50.82722,-0.13803,USD,49501539,22120323,2024-01-03,54.0,2023-05,1,30,True,92.0,23,113,89,9,3085,2437
Entire rental unit,entire_home,3,2,GB,Brighton and Hove,BN1 3XB,50.82683,-0.14233,USD,49514921,183539480,2024-01-03,163.0,2023-05,4,27,True,44.4,10,252,199,3,3009,2377
Entire condo,entire_home,1,1,GB,Kemptown,BN2 1PD,50.82018,-0.13146,USD,49529346,394370185,2024-01-03,0.0,2023-05,0,31,True,38.7,10,196,155,9,1960,1548
Entire rental unit,entire_home,3,1,GB,Brighton and Hove,BN1 2BN,50.82395481734636,-0.15621760861770723,USD,49537252,279714013,2024-01-03,129.0,2023-05,3,28,True,25.7,6,279,220,2,1932,1526
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 5AB,50.835,-0.18,USD,49541480,237543052,2024-01-03,47.0,2023-05,0,31,True,65.8,17,157,124,1,2716,2146
Entire home,entire_home,3,2,GB,Brighton and Hove,BN3 5DH,50.83172,-0.18025,USD,49602079,18545939,2023-07-05,68.0,2023-05,15,16,True,82.5,11,543,429,3,6177,4880
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 1NB,50.82007,-0.1428,USD,49609460,279714013,2023-11-09,88.0,2023-05,0,31,True,34.8,9,235,186,2,2291,1810
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1NE,50.81957,-0.14035,USD,49613261,190150800,2024-01-03,102.0,2023-05,24,7,True,34.3,2,126,100,1,354,280
Entire rental unit,entire_home,1,1,GB,BRIGHTON,BN1 1ND,50.82095,-0.14157,USD,49627491,279714013,2024-01-03,81.0,2023-05,17,14,True,51.4,6,123,97,3,981,775
Private room in guesthouse,private_room,Studio,1,GB,Brighton and Hove,BN1 1UB,50.82381,-0.1373,USD,49629623,400300934,2024-01-03,0.0,2023-05,1,30,True,52.0,13,106,84,4,1378,1089
Entire home,entire_home,2,1,GB,Brighton,BN1 3HG,50.82743,-0.14849,USD,49641951,183063833,2024-01-03,129.0,2023-05,0,31,True,100,27,172,136,10,5934,4688
Private room in guesthouse,private_room,1,1,GB,Brighton and Hove,BN2 0JB,50.82267,-0.13516,USD,49648752,400300934,2024-01-03,0.0,2023-05,2,29,True,24.8,6,93,73,3,558,441
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2PF,50.82468,-0.1555,USD,49682055,242095454,2023-10-04,84.0,2023-05,3,28,True,42.9,10,132,104,4,1656,1308
Entire condo,entire_home,2,1,GB,Kemptown,BN2 1TL,50.82,-0.135,USD,49686548,153140044,2024-01-03,54.0,2023-05,7,24,True,80.0,16,156,123,6,2820,2228
Entire condo,entire_home,2,1,GB,Kemptown,BN2 5JJ,50.81738,-0.11186,USD,49699174,94021113,2024-01-03,81.0,2023-05,5,26,True,64.6,14,172,136,5,2813,2222
Entire townhouse,entire_home,4,2,GB,Brighton and Hove,BN1 4AQ,50.82722,-0.14021,USD,49752690,74079074,2024-01-03,135.0,2023-05,4,27,True,62.2,14,328,259,4,5132,4054
Private room in condo,private_room,1,2,GB,Kemptown,BN2 1LH,50.82107,-0.1284,USD,49752971,23351447,2024-01-03,0.0,2023-05,3,28,True,81.4,19,57,45,5,1083,856
Entire condo,entire_home,2,1,GB,Brighton & Hove,BN1 1UD,50.82387,-0.13844,USD,49756825,95470413,2023-09-13,68.0,2023-05,5,26,True,87.7,19,294,232,4,5858,4628
Entire condo,entire_home,1,1,GB,Kemptown,BN2 1PS,50.818,-0.126,USD,49770007,94744589,2024-01-03,47.0,2023-05,8,23,True,73.0,14,154,122,5,2391,1889
Entire townhouse,entire_home,2,1,GB,Kemptown,BN2 1RN,50.82099,-0.1325,USD,49773713,56184628,2024-01-03,108.0,2023-05,9,22,True,81.8,15,156,123,5,2880,2275
Private room in guesthouse,private_room,1,1,GB,Brighton and Hove,BN2 0BG,50.82286,-0.13495,USD,49809132,400300934,2023-08-09,0.0,2023-05,0,31,True,46.5,12,77,61,3,924,730
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3XD,50.8282,-0.14159,USD,49835136,112057254,2024-01-03,47.0,2023-05,0,31,True,61.9,16,112,88,5,2027,1601
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3LU,50.82878,-0.1426,USD,49836746,29315095,2023-11-22,27.0,2023-05,24,7,True,100,7,162,128,4,1242,981
Private room in townhouse,private_room,1,2,GB,Brighton and Hove,BN2 9NX,50.82647,-0.12872,USD,49852773,182273343,2024-01-03,20.0,2023-05,0,31,True,27.1,7,93,73,7,791,625
Private room in villa,private_room,1,1,GB,Brighton and Hove,BN2 3RE,50.83629,-0.13201,USD,49875924,156729071,2024-01-03,9.0,2023-05,3,28,True,60.0,14,86,68,8,1276,1008
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 2HF,50.82364,-0.14933,USD,49899929,9802857,2024-01-03,115.0,2023-05,0,31,True,42.6,11,265,209,4,3375,2666
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3EF,50.82514,-0.15017,USD,49899984,9802857,2024-01-03,102.0,2023-05,1,30,True,16.0,4,201,159,2,1008,796
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2HF,50.8236,-0.15077,USD,49900011,9802857,2024-01-03,,2023-05,2,29,True,41.4,10,211,167,3,2110,1667
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2HB,50.82409,-0.14974,USD,49900030,9802857,2024-01-03,102.0,2023-05,0,31,True,27.1,7,213,168,3,1797,1420
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 2HP,50.824,-0.15083,USD,49900061,9802857,2024-01-03,115.0,2023-05,0,31,True,31.0,8,267,211,3,2481,1960
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3DD,50.82507,-0.15048,USD,49900071,9802857,2024-01-03,102.0,2023-05,8,23,True,36.5,7,179,141,2,1457,1151
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2HE,50.82408,-0.15065,USD,49900132,9802857,2024-01-03,102.0,2023-05,0,31,True,31.0,8,194,153,3,1858,1468
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN2 9ZE,50.82769,-0.12149,USD,49903617,127078225,2024-01-03,14.0,2023-05,19,12,True,60.0,6,55,43,0,330,261
Entire condo,entire_home,2,2,GB,Brighton and Hove,BN3 1FG,50.826,-0.16008,USD,49938600,33351355,2024-01-03,81.0,2023-05,0,31,True,23.2,6,249,197,3,1737,1372
Entire home,entire_home,2,1,GB,Kemptown,BN2 1JH,50.81942,-0.12494,USD,49940491,9802857,2024-01-03,108.0,2023-05,2,29,True,66.2,16,311,246,5,5516,4358
Entire townhouse,entire_home,3,2,GB,Kemptown,BN2 1NE,50.81657,-0.11379,USD,49944273,183539480,2023-05-24,230.0,2023-05,3,28,True,47.1,11,302,239,3,4012,3169
Entire cottage,entire_home,4,3,GB,Brighton and Hove,BN1 2PG,50.823,-0.156,USD,49982467,403082407,2024-01-03,176.0,2023-05,10,21,True,68.6,12,277,219,3,3852,3043
Entire condo,entire_home,1,1,GB,Brighton,BN2 1EE,50.81908,-0.12187,USD,50020407,35931869,2024-01-03,54.0,2023-05,4,27,True,57.8,13,126,100,3,1800,1422
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1ET,50.81931,-0.13537,USD,50024759,396946436,2024-01-03,0.0,2023-05,2,29,True,74.5,18,99,78,5,1782,1408
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 1NE,50.82004,-0.13976,USD,50026051,190150800,2024-01-03,129.0,2023-05,1,30,True,36.0,9,193,152,4,2253,1780
Entire condo,entire_home,2,2,GB,Brighton and Hove,BN1 1RD,50.8231,-0.14011,USD,50027676,394289502,2023-09-13,129.0,2023-05,2,29,True,33.1,8,200,158,3,1987,1570
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN2 9NE,50.82771,-0.13322,USD,50044406,250481844,2023-07-05,75.0,2023-05,14,17,True,35.3,5,207,164,1,1110,877
Entire townhouse,entire_home,3,2,GB,Kemptown,BN2 0JJ,50.82258,-0.13147,USD,50048192,403677249,2024-01-03,95.0,2023-05,1,30,True,100.0,25,253,200,12,7465,5897
Entire rental unit,entire_home,2,1,GB,Kemptown,BN2 1PG,50.82,-0.13,USD,50048853,9946747,2024-01-03,81.0,2023-05,12,19,True,50.5,8,213,168,1,1785,1410
Room in boutique hotel,private_room,1,1,GB,Brighton,BN2 1TP,50.82073,-0.13365,USD,50067396,396946436,2024-01-03,0.0,2023-05,1,30,True,36.0,9,146,115,2,1314,1038
Private room in home,private_room,1,1,GB,Brighton and Hove,BN1 7FD,50.84597139300942,-0.12117839188059437,USD,50094620,51416500,2023-09-20,,2023-05,0,31,True,92.9,24,39,31,6,936,739
Private room in cottage,private_room,1,1,GB,Brighton and Hove,BN1 3PD,50.829,-0.142,USD,50124944,48047038,2024-01-03,0.0,2023-05,4,27,True,75.6,17,83,66,4,1411,1115
